Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
1039093651773816832.txt,1,15,99.00,50.00,43.37,1.00,15.00,20.00,40.00,13.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,20.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,6.67,0.00,6.67,0.00,0.00,0.00,26.67,6.67,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33
1039136987100397579.txt,1,23,96.43,50.00,9.25,25.77,23.00,30.43,39.13,21.74,4.35,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,13.04,4.35,0.00,0.00,0.00,8.70,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,4.35,0.00,0.00,4.35,0.00,0.00,13.04,0.00,13.04,0.00,0.00,0.00,0.00,4.35,0.00,0.00,4.35,0.00,4.35,0.00,0.00,0.00,21.74,8.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.04
1039169678881386496.txt,1,22,99.00,32.48,2.40,25.77,22.00,27.27,45.45,27.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,13.64,4.55,0.00,0.00,0.00,9.09,4.55,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,4.55,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,4.55,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,4.55,4.55,0.00,4.55,0.00,0.00,0.00,22.73,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.64
1039178653849071617.txt,1,18,86.43,28.91,23.51,25.77,9.00,22.22,38.89,16.67,5.56,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,5.56,0.00,5.56,0.00,0.00,0.00,16.67,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,5.56,5.56,5.56,0.00,0.00,0.00,0.00,11.11,0.00,11.11,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.44,5.56,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33
1039181175154065408.txt,1,25,99.00,65.56,1.59,25.77,25.00,20.00,36.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,48.00,8.00,12.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,24.00
1039194948698963968.txt,1,23,96.43,50.00,2.02,25.77,23.00,30.43,30.43,13.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,0.00,8.70,0.00,4.35,0.00,0.00,0.00,0.00,0.00,4.35,0.00,4.35,0.00,0.00,0.00,30.43,8.70,13.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70
1039220958480027649.txt,1,25,88.69,88.48,87.83,1.00,12.50,20.00,72.00,36.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,4.00,12.00,4.00,0.00,8.00,0.00,16.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00,4.00,4.00,0.00,0.00,12.00,0.00,4.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,8.00,8.00,4.00,24.00,8.00,8.00,8.00,4.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,16.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00
1039230813038997504.txt,1,24,99.00,79.76,48.89,92.40,12.00,25.00,70.83,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,12.50,4.17,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,4.17,4.17,4.17,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,12.50,8.33,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,8.33,4.17,4.17,0.00,0.00,4.17,4.17,0.00,0.00,0.00,0.00,8.33,8.33,0.00,12.50,0.00,12.50,0.00,4.17,8.33,0.00,4.17,0.00,0.00,8.33,4.17,4.17,0.00,0.00,0.00,29.17,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50
1039251568992894981.txt,1,25,96.24,50.00,69.14,25.77,12.50,16.00,64.00,36.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,8.00,12.00,8.00,4.00,0.00,0.00,8.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,24.00,0.00,16.00,8.00,0.00,0.00,0.00,0.00,12.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,24.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00
1039317940984668161.txt,1,25,41.39,97.69,1.00,1.00,12.50,12.00,72.00,40.00,12.00,4.00,0.00,4.00,0.00,0.00,0.00,8.00,0.00,8.00,16.00,4.00,0.00,0.00,20.00,0.00,0.00,4.00,0.00,4.00,8.00,0.00,8.00,0.00,8.00,0.00,16.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,12.00,8.00,0.00,4.00,0.00,0.00,12.00,4.00,0.00,4.00,0.00,4.00,0.00,8.00,0.00,0.00,8.00,0.00,4.00,4.00,0.00,4.00,0.00,0.00,0.00,32.00,16.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00
1039445253735030784.txt,1,20,99.00,84.14,15.86,1.00,20.00,30.00,50.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,5.00,0.00,5.00,0.00,10.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00,10.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,10.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,45.00,5.00,0.00,5.00,5.00,0.00,0.00,0.00,10.00,5.00,0.00,15.00
1039550637908750337.txt,1,28,99.00,63.97,74.76,25.77,28.00,10.71,71.43,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,14.29,0.00,3.57,3.57,0.00,3.57,3.57,0.00,0.00,3.57,0.00,7.14,3.57,3.57,0.00,0.00,3.57,7.14,0.00,3.57,0.00,0.00,3.57,0.00,0.00,3.57,3.57,0.00,3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.57,3.57,0.00,0.00,0.00,0.00,0.00,3.57,0.00,25.00,0.00,14.29,10.71,3.57,0.00,0.00,0.00,7.14,3.57,3.57,0.00,3.57,0.00,0.00,0.00,17.86,7.14,3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14
1039575095243694080.txt,1,19,86.88,70.08,4.05,97.58,6.33,10.53,52.63,31.58,5.26,5.26,0.00,0.00,0.00,5.26,0.00,0.00,5.26,10.53,0.00,5.26,10.53,0.00,0.00,5.26,0.00,5.26,0.00,0.00,5.26,5.26,0.00,0.00,0.00,0.00,5.26,0.00,0.00,5.26,0.00,5.26,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,0.00,5.26,0.00,5.26,0.00,0.00,5.26,15.79,0.00,10.53,5.26,5.26,0.00,0.00,0.00,0.00,0.00,5.26,0.00,5.26,0.00,0.00,0.00,26.32,10.53,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,10.53
1039673787002675201.txt,1,18,97.07,86.68,1.00,98.27,9.00,27.78,66.67,27.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,5.56,5.56,5.56,0.00,0.00,11.11,0.00,0.00,5.56,0.00,0.00,5.56,5.56,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,11.11,0.00,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,5.56,5.56,0.00,5.56,5.56,0.00,5.56,0.00,5.56,0.00,0.00,0.00,22.22,5.56,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,11.11
1039740735359275008.txt,1,19,98.71,50.00,81.22,25.77,19.00,21.05,31.58,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,5.26,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,21.05,0.00,21.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,5.26,0.00,0.00,0.00,36.84,5.26,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.32
1039742229580054532.txt,1,17,93.26,50.00,91.95,25.77,17.00,29.41,41.18,11.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,0.00,5.88,0.00,5.88,0.00,0.00,0.00,11.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,5.88,0.00,0.00,0.00,0.00,0.00,5.88,0.00,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,0.00,23.53,0.00,11.76,11.76,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,5.88,0.00,0.00,0.00,29.41,5.88,0.00,5.88,0.00,0.00,0.00,5.88,0.00,0.00,0.00,11.76
1039746607137337344.txt,1,25,99.00,50.00,20.24,25.77,12.50,20.00,36.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,16.00,0.00,4.00,4.00,0.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,12.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,24.00,12.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00
1039748563511726081.txt,1,13,93.26,50.00,1.40,25.77,13.00,23.08,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69,0.00,0.00,0.00,46.15,7.69,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.08
1039792829965299712.txt,1,29,93.26,84.96,47.93,25.77,14.50,10.34,55.17,27.59,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.45,0.00,13.79,6.90,3.45,0.00,0.00,10.34,0.00,0.00,3.45,10.34,3.45,0.00,0.00,0.00,0.00,0.00,0.00,10.34,0.00,0.00,6.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.90,3.45,0.00,20.69,0.00,17.24,6.90,0.00,0.00,0.00,3.45,0.00,0.00,3.45,0.00,3.45,0.00,0.00,0.00,27.59,10.34,0.00,0.00,0.00,0.00,0.00,3.45,0.00,0.00,6.90,6.90
1039831333047070720.txt,1,29,98.67,63.49,1.00,25.77,14.50,6.90,68.97,51.72,6.90,0.00,0.00,0.00,0.00,0.00,0.00,6.90,13.79,17.24,6.90,3.45,3.45,0.00,6.90,3.45,0.00,0.00,3.45,6.90,0.00,0.00,0.00,0.00,0.00,0.00,3.45,0.00,0.00,0.00,0.00,6.90,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.45,0.00,0.00,0.00,3.45,0.00,0.00,6.90,0.00,6.90,0.00,6.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.45,0.00,3.45,0.00,0.00,0.00,20.69,10.34,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.90
1039840122869506048.txt,1,24,88.46,33.83,48.89,25.77,12.00,37.50,70.83,37.50,8.33,4.17,4.17,0.00,0.00,0.00,0.00,4.17,4.17,12.50,8.33,0.00,4.17,0.00,12.50,4.17,4.17,0.00,8.33,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,4.17,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,4.17,0.00,0.00,8.33,0.00,0.00,8.33,0.00,0.00,0.00,12.50,0.00,16.67,0.00,16.67,0.00,0.00,0.00,0.00,8.33,0.00,0.00,4.17,0.00,4.17,0.00,0.00,0.00,33.33,8.33,4.17,0.00,0.00,4.17,0.00,0.00,0.00,0.00,0.00,16.67
1039857596235231232.txt,1,25,99.00,65.56,43.37,25.77,25.00,20.00,56.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,20.00,4.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,4.00,4.00,8.00,0.00,0.00,4.00,12.00,0.00,20.00,4.00,12.00,4.00,8.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,20.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00
1039884890513260546.txt,1,25,93.26,99.00,1.00,1.00,25.00,20.00,72.00,40.00,12.00,12.00,0.00,0.00,0.00,12.00,0.00,0.00,8.00,12.00,0.00,0.00,8.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,24.00,8.00,0.00,16.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,12.00,4.00,0.00,8.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,16.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00
1039949026140073994.txt,1,25,93.26,65.56,6.70,25.77,12.50,20.00,56.00,20.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,12.00,4.00,4.00,0.00,0.00,8.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,4.00,4.00,0.00,0.00,12.00,0.00,0.00,12.00,0.00,4.00,8.00,0.00,4.00,0.00,0.00,4.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,24.00,8.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,12.00
1040054303992344576.txt,1,21,99.00,31.71,37.24,99.00,10.50,33.33,52.38,23.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,14.29,4.76,0.00,0.00,0.00,4.76,9.52,4.76,0.00,0.00,0.00,9.52,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,9.52,9.52,9.52,0.00,0.00,4.76,0.00,14.29,0.00,14.29,0.00,14.29,0.00,0.00,0.00,0.00,0.00,4.76,0.00,4.76,0.00,0.00,0.00,38.10,14.29,4.76,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,14.29
1040069833574952961.txt,1,24,38.60,99.00,1.00,25.77,12.00,20.83,62.50,33.33,16.67,12.50,0.00,4.17,0.00,8.33,0.00,4.17,0.00,4.17,4.17,0.00,8.33,0.00,4.17,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,8.33,0.00,16.67,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,4.17,0.00,0.00,0.00,4.17,4.17,0.00,0.00,0.00,0.00,0.00,0.00,8.33,8.33,0.00,4.17,4.17,0.00,0.00,0.00,0.00,4.17,0.00,4.17,0.00,4.17,0.00,0.00,0.00,20.83,8.33,0.00,0.00,0.00,4.17,0.00,0.00,0.00,0.00,0.00,8.33
1040110324316233728.txt,1,23,88.21,95.89,2.02,25.77,23.00,26.09,60.87,30.43,4.35,4.35,0.00,0.00,0.00,4.35,0.00,0.00,4.35,8.70,4.35,0.00,8.70,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.39,8.70,0.00,8.70,8.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,4.35,0.00,0.00,0.00,0.00,4.35,0.00,0.00,13.04,0.00,13.04,0.00,0.00,0.00,0.00,0.00,4.35,0.00,4.35,0.00,4.35,0.00,0.00,0.00,17.39,4.35,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70
1040181367730974720.txt,1,24,98.14,50.00,23.51,99.00,12.00,33.33,62.50,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,4.17,0.00,4.17,0.00,8.33,0.00,0.00,0.00,0.00,0.00,8.33,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,0.00,0.00,4.17,0.00,0.00,4.17,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,8.33,0.00,0.00,0.00,0.00,8.33,16.67,0.00,16.67,0.00,4.17,0.00,0.00,4.17,12.50,0.00,4.17,0.00,4.17,0.00,0.00,0.00,29.17,12.50,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33
1040299027579977728.txt,1,24,96.33,66.17,7.84,1.00,12.00,20.83,62.50,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,4.17,4.17,4.17,0.00,12.50,4.17,4.17,4.17,4.17,0.00,12.50,4.17,8.33,0.00,4.17,4.17,4.17,0.00,0.00,0.00,0.00,4.17,0.00,4.17,0.00,0.00,0.00,0.00,4.17,4.17,0.00,0.00,4.17,4.17,0.00,0.00,0.00,8.33,4.17,0.00,0.00,4.17,0.00,0.00,8.33,0.00,12.50,0.00,4.17,8.33,0.00,0.00,0.00,0.00,0.00,4.17,4.17,0.00,4.17,0.00,0.00,0.00,25.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50
1040400349406916608.txt,1,24,98.14,89.42,23.51,25.77,24.00,33.33,62.50,29.17,4.17,4.17,0.00,4.17,0.00,0.00,0.00,0.00,0.00,20.83,4.17,0.00,0.00,4.17,8.33,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,8.33,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,4.17,0.00,4.17,0.00,0.00,4.17,0.00,0.00,12.50,8.33,0.00,8.33,4.17,0.00,0.00,0.00,0.00,0.00,4.17,0.00,4.17,0.00,0.00,0.00,25.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,8.33
1040468560051625984.txt,1,11,93.26,50.00,2.40,25.77,11.00,27.27,27.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,9.09,0.00,9.09,0.00,0.00,0.00,0.00,0.00,9.09,0.00,9.09,0.00,0.00,0.00,54.55,9.09,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,18.18
1040652538972844032.txt,1,24,99.00,33.83,23.51,25.77,12.00,20.83,54.17,29.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,16.67,8.33,0.00,0.00,0.00,8.33,8.33,8.33,0.00,8.33,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,4.17,0.00,0.00,0.00,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,8.33,0.00,8.33,0.00,0.00,0.00,0.00,0.00,4.17,0.00,4.17,0.00,4.17,0.00,0.00,0.00,25.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50
1040660189450391552.txt,1,16,93.26,50.00,1.00,25.77,8.00,50.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,6.25,0.00,6.25,0.00,0.00,0.00,106.25,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.25
1040662958622339072.txt,1,14,99.00,23.75,13.15,1.00,14.00,28.57,50.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,7.14,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,7.14,7.14,0.00,0.00,0.00,7.14,0.00,0.00,7.14,0.00,0.00,0.00,0.00,7.14,0.00,7.14,0.00,7.14,0.00,0.00,0.00,35.71,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,14.29
1040702168767127552.txt,1,28,21.19,85.81,30.01,25.77,9.33,10.71,67.86,46.43,14.29,10.71,0.00,3.57,0.00,3.57,3.57,3.57,0.00,10.71,10.71,10.71,3.57,3.57,17.86,0.00,0.00,3.57,3.57,3.57,0.00,0.00,0.00,0.00,0.00,0.00,10.71,0.00,0.00,3.57,0.00,10.71,3.57,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,3.57,0.00,0.00,3.57,0.00,0.00,14.29,3.57,17.86,0.00,14.29,3.57,3.57,0.00,0.00,3.57,0.00,0.00,3.57,0.00,3.57,0.00,0.00,0.00,21.43,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14
